Transaction_ID,Amount,Device,Is_Fraud
7925af38-b371-4ad3-9153-17218f3970b9,486.62,Desktop,0
c7feb58f-088b-4af7-a918-c088d5e888ee,434.36,Desktop,0
94e13d5e-4bff-41dd-b2da-e0cb8cb5a186,7587.43,Mobile,1
76897dcd-ba9d-45cd-a5c2-8af33bf5e2a6,262.61,Tablet,0
ccd04c61-eb12-41a3-9427-26d519da3300,372.82,Tablet,0
b59b49d9-d00b-4f32-956f-1e496f09ee05,394.3,Mobile,0
bf04a2e6-08aa-488f-94f8-08430ad7d404,204.05,Mobile,0
3e15590b-c232-4b13-9dce-e46b2b47d352,267.77,Desktop,0
6e170f16-ef5c-4142-b7b2-092c711607df,366.75,Tablet,0
32c28e61-e2b6-4c34-84a2-e41b5e655c0f,39.26,Desktop,0
50ba669e-7e63-4c4f-8622-8b49cc1a9920,479.7,Tablet,0
9ae74521-c7e7-49dc-a535-8dd4dcadee3a,360.15,Tablet,0
dd22e56f-3d81-462d-8021-a6b03d650d08,497.04,Desktop,0
16b03300-1fe3-4c70-8b9e-af2520cbfa2a,434.96,Desktop,0
8e09c2f7-5084-4471-bbde-95660cb9d289,8463.31,Mobile,1
7233cfce-6ed3-4411-ac1b-63c7b04350a2,356.76,Tablet,0
b266f244-fdee-45e3-bea9-ba8dee8d5abe,457.7,Tablet,0
2976c1c2-5faf-43d2-9aa0-dbaee778bea8,246.9,Desktop,0
2888d2db-7e73-4b00-aaea-760f7770a3c2,32.97,Mobile,0
0a216927-b575-4a80-9b98-414861c5bf26,413.06,Tablet,0
a7637e6d-84f4-451d-b26f-64af976a421b,77.82,Tablet,0
ad1fd444-e290-4ca6-83c1-5a309fc97ed3,177.34,Desktop,0
8091255f-2613-4ed1-91e3-728090b1192d,275.33,Mobile,0
144d3058-307a-4515-b394-167167144437,310.08,Mobile,0
46b22565-9c44-44a5-a328-5f5a42c378df,354.54,Desktop,0
205b7f09-6842-47a3-b6b2-e6f833339f8d,78.4,Tablet,0
3d448fb2-f1f6-407d-98e2-57cd16b75a58,261.65,Desktop,0
be122902-7b45-4270-8446-bbaa51ddf574,387.93,Mobile,0
01c1c71e-2b4e-48bb-b6f8-b938fe992041,439.99,Desktop,0
a585c2e4-b12c-498a-bb36-48e222c20574,321.01,Tablet,0
b92a52c6-fead-4a9b-b651-7bf6f0fca61a,201.31,Mobile,0
a99da9b2-4de5-437d-afca-d9bbf4d57105,119.11,Tablet,0
bdfb6bb7-0d46-47fc-aaa3-048c8d7a0110,205.33,Tablet,0
28002cb8-bb53-44a0-85c0-cdf05d2c553e,311.5,Mobile,0
ea35de33-0970-4c80-b9ad-cd0f1b5801ee,7869.11,Mobile,1
8a86e7f5-c142-4217-84dc-7ceaf7560abb,278.64,Desktop,0
24a6af5b-5ef7-4567-b22d-5167014a9788,7150.63,Mobile,1
6e374c18-d99d-436d-bd41-5fc0cd2616d1,331.06,Tablet,0
b58dc75a-5d54-431b-bbea-d671a69fa2dc,53.55,Desktop,0
ddcce88b-9962-4c9e-b29e-406beea750be,11.21,Desktop,0
a6e26908-0331-4b9d-8e31-b11ff47abf6b,181.9,Tablet,0
32ad5340-b4a0-4bdf-8394-fe9bd94bc7d2,489.74,Desktop,0
231e9cf1-a9c8-4264-8089-5e655ce081a9,98.51,Tablet,0
a4940ac3-fd3c-41f6-9d62-1abdea949948,438.22,Tablet,0
eb3d4eb6-4bfd-42df-8687-749adbe5601d,286.7,Tablet,0
36818a24-250a-4ae4-8ba8-cab2274ce460,351.67,Tablet,0
6aa49d63-e909-4283-91c1-3534ead15634,201.16,Tablet,0
e3bc5e6a-c622-4ac6-b198-127f502ada3f,410.81,Desktop,0
2d9a17ac-c4d9-48e2-b881-f78f3757db57,190.83,Tablet,0
c4a0457d-a1e1-4e32-9cd4-e62aef3f6faf,426.11,Mobile,0
bda4bd2a-a655-4e15-afda-fcafb9a9dd64,50.56,Tablet,0
e8e0b682-d7f4-48d1-b816-df2d723344f4,17.34,Tablet,0
e9953716-3f16-4014-a167-c998207ece7d,198.02,Tablet,0
fe761be4-661f-4ca7-93aa-bcbfe739adfb,125.97,Mobile,0
de2d2728-b3b4-4ed7-9892-67dc6bde54ac,68.68,Mobile,0
9998d2cf-9c93-40f4-8af5-8712d114a1e4,183.82,Mobile,0
db0615b7-3d14-4ed4-b143-654453091cb1,32.18,Mobile,0
514d044c-d578-4cd4-8ccd-4f6da84feb4d,261.76,Mobile,0
c1dcce01-da24-4d87-99e8-f185806bada6,237.19,Tablet,0
bdb6137b-97de-407a-8f96-649df623a2ab,123.81,Desktop,0
68903eef-51a4-4e5a-b86f-7428c80d212c,294.97,Desktop,0
fc537606-5410-488c-9787-1312996fbac8,64.49,Tablet,0
8db1d78f-2d35-4c03-a521-d95efa8babc7,6206.87,Mobile,1
148fef85-baa0-489f-af2e-cd959951faca,279.64,Desktop,0
1d8e9f2a-be03-4b35-ae6a-5d116c6db83e,32.33,Desktop,0
aed3923e-5a15-4ec9-8b85-b3b78cead95b,492.91,Mobile,0
82890f85-7e6b-4353-b65e-86dfdace5e43,58.14,Tablet,0
7d8ea216-4bb3-49bf-bed5-d833c5c7c4e1,418.05,Tablet,0
fb2f6173-40af-4cae-b30b-9937be9929b6,133.28,Tablet,0
006861b0-21e4-44f4-b878-2ec55d72af61,329.79,Desktop,0
6ee747a7-4c05-411a-81bc-abdfdc770206,462.32,Desktop,0
284d3d49-244a-48f6-bf0a-dd4a2f1ade8b,359.32,Mobile,0
24b5a0ab-667e-4114-94c7-3974605b3842,463.08,Desktop,0
03c4e3f4-9d03-4c60-8d0b-d5e6d622f947,490.27,Tablet,0
b6cb340d-1d9c-4fcf-8c2e-50cb123be90f,323.48,Tablet,0
7ac45ece-4454-4f06-8294-1e1977be28db,224.92,Desktop,0
2c4a12e0-9002-44f7-93d5-1f31b047524c,58.09,Desktop,0
0785a8e6-a053-4a5b-b71d-1c4f290e75ab,208.27,Mobile,0
5695f408-1c6e-4a9c-9a63-da0935dbaff2,141.69,Mobile,0
6436bee5-f7ae-44ce-abb8-17347fb5c911,333.35,Desktop,0
be2a03a2-9ed3-47aa-8163-16f89c2e5bac,179.47,Mobile,0
5f506e8f-f999-4003-aad5-502bff1362c8,384.93,Mobile,0
fa10410b-6edf-45d5-811a-387fc385d381,204.41,Desktop,0
5e5908f1-1c88-44e5-949c-b318bcfa32c6,8396.81,Mobile,1
8c98db60-dee2-4005-b239-7dc1c1fca236,253.88,Mobile,0
0cc5284c-9250-4a80-aee1-56e0e073ba1e,168.64,Desktop,0
d0e671c4-644a-4074-9fb7-c387efb04dec,130.65,Desktop,0
00f78e41-2c6b-4ac6-b80d-240b531b3277,149.6,Desktop,0
1a805823-2dae-40e5-aace-6d0d82f94e37,41.13,Mobile,0
55f1050a-8b89-4418-9508-1688412119c7,297.04,Mobile,0
25ea2fa2-1164-45bf-a565-f495c74ec3a2,113.12,Desktop,0
ab904fe1-9768-4228-84c3-61f59a107e00,85.95,Desktop,0
10ffaf8c-7d7c-452f-8845-d045d579ae87,318.21,Mobile,0
63e84abf-cf5f-4f7b-9737-4a5530c2de3a,436.13,Tablet,0
fcc88b8d-ba28-4de8-866e-e69c885411f4,324.23,Tablet,0
a8b0f004-22e7-47c2-b4c5-3c346c741028,473.58,Desktop,0
dd68d099-45ad-4362-93df-6b9b8c315fc7,131.84,Tablet,0
315ba05c-3633-4231-8ef8-ec2091b0764d,412.93,Desktop,0
393bcfc4-96c3-4c70-8873-5f8eb35a38bb,287.11,Tablet,0
b670ee16-57ea-4782-a7df-211a71f02607,72.11,Desktop,0
eca5745f-255a-4454-8de7-fac12f324780,211.96,Tablet,0
6c97a62d-85c8-4ebb-b1b9-339209442098,162.14,Tablet,0
68c02535-ce86-4727-8442-5652b13fa02c,97.72,Desktop,0
a4eba835-3109-44b8-8eb0-c07c4f306278,400.3,Desktop,0
3f3262a3-3f22-4f0e-82ba-b5ba494e9fed,269.8,Mobile,0
144bbe6b-3e37-4073-8900-55070eef80ae,284.16,Desktop,0
4910b1f1-487e-4a1e-b9a2-41a00cfb5e05,323.28,Desktop,0
5b4bdd7f-1884-4517-8f8c-de1c2b0cf60a,444.53,Desktop,0
f086c952-911b-46f4-b3f1-34b849032eb2,239.6,Desktop,0
70b95142-1cb1-4457-9045-998b868fad67,478.45,Tablet,0
cd59bc7a-0a46-498f-9a1f-4bf6d3ddc2d6,219.34,Desktop,0
edbb6bf4-f8dd-4e66-a6f2-cd36cbc58f70,67.31,Mobile,0
dd303e63-ea3b-485b-8a1f-e5cfe9eb283b,458.83,Tablet,0
e0a7d493-ef95-4497-8c36-d8d6e981c920,16.61,Tablet,0
3e33bfa0-f62c-438e-a2a5-8e48f5bae296,432.12,Mobile,0
2af1e763-763a-4edb-9e76-7ec82fa8f74d,325.07,Desktop,0
0c435024-3fca-4a83-a273-bff8130928cd,6998.86,Mobile,1
8ae71ef0-de3f-44e7-9704-0461265ffc06,50.81,Desktop,0
82a5d570-e52a-4fe5-abb0-db1076823731,163.01,Mobile,0
361dd7aa-28c3-467c-b24b-0ae6e621f7d1,342.88,Mobile,0
ef417214-297f-4e3d-8bbc-cd88f302cc61,435.34,Mobile,0
80220f74-8078-46f2-bbd5-b7efe2798540,44.87,Desktop,0
04227bd0-363d-49ee-a69e-17acf953596e,18.13,Desktop,0
1dfa0f64-7865-4f21-b154-1fadaf749eb9,377.1,Desktop,0
10be0e53-10f0-4ff4-987d-4b92e5eced1f,107.48,Desktop,0
45530c9a-3eae-4acd-94e0-8b17bae6d60f,115.85,Desktop,0
aa3bc1a2-2121-4e8e-8dbd-232dda27d5d2,466.06,Desktop,0
434d1428-5ce5-4032-bd51-a3c4fd275c0e,172.8,Mobile,0
bcf27204-8768-4bea-9d83-02be3405d990,453.67,Desktop,0
d7a44f5d-6af9-4dbd-85a4-a780b063299c,14.74,Desktop,0
52cddbe0-910f-42f2-be68-9bc92cc2713b,455.73,Desktop,0
cc62c9c6-427f-4cdd-b275-76d8f6300cbb,202.22,Tablet,0
a1e05eeb-64c1-4773-a60b-6af220b06e77,6085.75,Mobile,1
47b79592-73fd-44da-81dc-2a159a671f65,6354.53,Mobile,1
2e184cdc-c275-4cb1-84e2-e366ee927ada,466.92,Tablet,0
ad8aca5b-ed0d-4111-8593-a658de5a3ca6,497.95,Mobile,0
26757d18-a876-4a6b-8364-4d4077b26e64,435.92,Desktop,0
cfc7358d-6742-4fec-9fca-918897bd4dca,263.59,Desktop,0
016142e1-7faf-4890-823e-79d86a0addb5,220.39,Desktop,0
31e139a8-20a6-4e37-bcce-2341de1bcf88,360.1,Tablet,0
1385eb44-6d09-4161-b826-7cedb3eb18f7,427.2,Mobile,0
8a3ce950-7ca7-4e5c-856d-07128fb0c58d,5100.08,Mobile,1
6d386a5b-cf02-45ae-aa60-ee94c2445a6c,93.92,Mobile,0
f3d86c12-39b5-4dea-a317-b4279416916f,484.66,Mobile,0
03c47929-4c97-4823-992a-50486bed3560,315.14,Tablet,0
8ac6b570-356d-48a2-b603-90c7a0c450db,69.93,Mobile,0
e4b35fb6-eb46-4eaa-b9e2-8a6593362798,241.46,Mobile,0
105969ca-a86d-4e51-886c-557371042e5d,379.96,Desktop,0
eb0673ea-51d6-40ac-8182-59cbb6d325a6,6738.44,Mobile,1
59769baa-e9fe-4834-a357-af9ed38a9416,69.41,Tablet,0
30cde4d9-262f-461c-9752-b85854c7c087,351.73,Desktop,0
ef874b04-50bb-4010-a8c6-ab4aab44ccb5,429.0,Mobile,0
93ead8bd-a965-4abb-922a-46180a5bba9a,221.56,Mobile,0
2e177530-cb0e-4eb0-80e1-2f3d6a3efc84,240.34,Desktop,0
018c5674-4efa-4e53-9f18-0959c1c31cd5,495.25,Desktop,0
b4be1666-b10d-4b65-a221-e92fd4671ae2,200.62,Tablet,0
d44697de-5741-47eb-972b-457551e3d86f,92.71,Mobile,0
195eed0b-ee69-4f9d-8227-79e81f288a95,438.58,Mobile,0
55348e8a-bfac-4750-ab40-c94154e484f2,336.9,Mobile,0
0d8fe0a5-bc52-4caf-8e1d-977d22fc83b5,100.33,Mobile,0
de931139-1d1b-49ea-a953-06dde281d2d7,32.3,Mobile,0
6287a9e5-ee0a-4972-8216-8c9250c3402d,65.59,Desktop,0
2b8afbd8-edba-4f44-8f66-6d7c6dfcca8f,166.97,Mobile,0
e271ad18-6ee4-4782-b707-3886ed6eb456,412.85,Tablet,0
eec91242-bda4-4a4d-b535-3671f67a3748,50.26,Mobile,0
53fe11e1-1df4-426f-bec4-4b0fd1dbdf22,244.01,Desktop,0
8fad5d02-2adf-47ca-afea-29e3b44120e3,252.9,Tablet,0
8a6b2a73-fe8e-4543-9ba9-9defd681aedd,183.0,Mobile,0
8ca5192d-695c-4f57-8626-743e4d61edc7,464.33,Mobile,0
098c5030-b5c6-4341-abdf-58af5b02ffe9,79.81,Desktop,0
0ce29b50-6b11-4ecd-9cc3-4c6a1957cc06,16.37,Mobile,0
de74cbbd-79d2-4779-a6c6-0926cd8de4eb,459.61,Mobile,0
6047ff6c-2a55-4d64-abdc-bda7fbc419be,253.36,Desktop,0
81808f7e-6f27-48f2-ae16-dde12acf479d,241.2,Mobile,0
351d81bd-282a-4336-ac93-37025bc6244b,177.69,Desktop,0
e5b341dc-5759-4951-b512-e00cb5824382,172.71,Mobile,0
e17bd966-e986-439f-9516-2e500feb9494,6528.83,Mobile,1
45335252-c124-46cc-9c5f-91f481e98f34,130.54,Mobile,0
e0b70d6e-93a9-40a2-8d7b-4e11068827c4,459.0,Mobile,0
f649d048-be5c-4f2a-a86d-2776cd632d19,92.81,Desktop,0
2c5ab3db-ed0b-497c-977a-b83c1a7ba7e7,447.81,Desktop,0
219dd722-af56-4fe6-8337-d91c0a04aaef,380.25,Tablet,0
dda94470-ea26-4abf-94f7-7e5b54b30bf0,96.44,Tablet,0
c39f50da-5b54-4a73-92a9-ec7c6250514b,363.73,Desktop,0
f2404aaa-9643-4e15-a575-fa2b267ceecc,432.47,Tablet,0
a0b99cb1-bcb4-43de-bace-6e23464ef3d3,418.66,Mobile,0
d2bee4bc-439a-4514-b08b-6db9204be803,30.11,Mobile,0
5dd3f3ad-ff06-4438-9063-d6e28625c4be,488.98,Desktop,0
6bbcb587-33b0-415f-b4c2-4f2d56380490,380.84,Desktop,0
1a50a5bd-d243-4816-a0c7-be48cb7ef2a6,263.31,Tablet,0
5f67c1d9-0077-4ef4-83e5-8ffb8e3bb95e,281.18,Desktop,0
b52b1917-50ee-44cb-a835-bec297b3941c,180.48,Mobile,0
9102f44d-fe3d-410f-9692-d21bb7ae5d21,475.71,Mobile,0
eb04eb99-34d3-473b-a8f8-104dabe8c32b,60.9,Desktop,0
a39e3f9b-8a2f-4dab-af1e-eb15f0edfec4,488.25,Tablet,0
be9babd2-2c16-4f09-984a-90c354da7b07,132.09,Tablet,0
67c6b53c-723c-4507-9230-737a4d9ada9d,348.48,Desktop,0
db5b4af6-df3e-4a16-bd04-03d9fa0cc391,277.36,Mobile,0
8107420a-de56-4bd1-a734-2133b26a8c30,16.11,Mobile,0
24c52f29-769c-4188-843d-2934a7729262,322.89,Mobile,0
06151407-68d5-49e4-bbdc-d0298a07b577,395.39,Desktop,0
76192665-120a-4ad1-9454-b309145fee70,455.32,Desktop,0
6c84522e-3953-4fb9-aa7c-560f58759fb1,13.06,Tablet,0
b96fd786-5e54-430d-982b-8b1f8930851d,27.18,Desktop,0
5edcad95-5a6e-45a2-8f91-7b0d28e0250e,398.39,Tablet,0
322f1478-27cc-4afb-b6c1-af852d8d7787,379.29,Tablet,0
89d792b6-f243-4dcf-97c4-747a5b168e62,210.63,Desktop,0
0c144b99-3e7c-48e1-b0de-c43619e1b360,113.25,Tablet,0
476d9bc4-771b-475a-9339-8611597acacc,205.41,Desktop,0
2c882b8d-384d-4c28-a3da-e2845c480cea,156.84,Mobile,0
5c493927-9269-4abe-96b0-f442f593b3d4,375.94,Desktop,0
32b59baf-8258-4495-9e88-c0ee82b4506c,85.11,Desktop,0
97ae899a-7cf0-484e-8c93-508aff1f17ea,53.22,Tablet,0
4315e30d-2abd-45af-bd08-0c75941af616,391.15,Mobile,0
8a07141b-79c7-4796-8897-376c6f11a9d3,166.91,Tablet,0
1e3cb99b-3db7-4a68-bc6d-916fbe1f8baa,442.5,Tablet,0
acf00bc2-a8af-4b48-92f6-26dfca7bcaf4,357.29,Tablet,0
b9a81ccc-0764-474d-9b11-3eac1374b7ed,486.97,Desktop,0
8b8ced95-a40f-4af6-88c9-12e588fb43a2,424.64,Desktop,0
22693f45-290e-47aa-8428-56b2c004180b,303.67,Mobile,0
8d3ab9a1-6504-40a1-b178-0f7f075dda5c,303.69,Desktop,0
508d2246-69e5-4a85-ab3a-0f85119ab271,411.52,Mobile,0
ef2ea8f0-bfe1-44b5-ba53-b5a25e495688,81.52,Mobile,0
c9c92e07-11dd-4964-b8c0-4224c7c999a8,437.93,Mobile,0
c3f06a74-125a-4fa3-a0dd-489c54a11197,223.66,Desktop,0
09ed151f-b1f9-4e2f-ba8d-d4a5c3e98ca9,363.18,Desktop,0
89ec2687-7b20-4714-b317-b2711d176cc5,234.42,Desktop,0
57b29207-141f-470b-83bd-a5145e51f8c3,369.11,Mobile,0
22998d07-707d-457c-8d07-1ec9cca97996,237.24,Desktop,0
72d73252-088c-459c-a9d9-a55e3b4fa698,381.88,Tablet,0
499c7747-3a0a-4083-b4db-525973365600,248.91,Mobile,0
d2b9056b-443a-400b-b0f9-1b827ee621c1,405.95,Desktop,0
7cc6cfab-e0f7-45bd-81bd-c9538254ec76,15.38,Mobile,0
919d7b6b-cac2-46cb-b04e-050a08371495,317.74,Desktop,0
09c02721-0060-4a90-a5d8-d8f0a6f05d57,90.9,Desktop,0
b710d15f-1aa3-4d56-9cdd-0ead2ad92d94,450.37,Desktop,0
adfeb0c9-9b41-4057-9247-acea066497a4,79.55,Tablet,0
98f627e3-1d2b-42a3-88cc-be7f21e0c81c,37.21,Mobile,0
dce78e50-0879-4615-88fb-49bccf24ca44,414.57,Tablet,0
1a9e361c-f749-4df2-9a2b-869fa053f0e4,261.71,Tablet,0
3832fd97-aa3f-4258-b92f-d13aae63d760,140.06,Mobile,0
2b8ed3a3-bfaa-4467-905c-1d98d21b0d5c,177.52,Tablet,0
93625bd1-cee0-4dd0-a56a-309ac9e5b05c,460.94,Mobile,0
d96b6469-4b6a-48f7-bc3a-cf12b7101412,380.3,Tablet,0
385c0f47-a97e-444e-9c0a-50bcbbe9925f,109.27,Tablet,0
a97daf5e-659e-46fd-8ba7-b5eef1a9d25b,34.85,Desktop,0
c418a694-0d11-4701-bda8-aa9f55e1d1ae,194.6,Desktop,0
93010c9c-4c31-4387-bdaf-defb6ba2d181,71.95,Desktop,0
96a0e9ae-5792-48a0-ba5e-6f5fb1bd89c3,66.04,Tablet,0
30757135-e8f7-4252-b6ae-e9347eaf2bd8,207.9,Tablet,0
8c575c79-26ba-4a20-818f-f35d662e09bb,19.56,Mobile,0
6e2f0e56-196b-417b-8a2d-ab9f60653909,300.43,Desktop,0
efd52617-9ce0-4524-a45f-f116fc36776a,484.28,Mobile,0
b838e06a-2189-422a-b50d-231cb99ca697,290.73,Tablet,0
26535d8a-9a91-4f88-9d6a-c32ad44c3e8b,60.44,Desktop,0
52e74d68-6f77-48d3-9098-001713709914,85.74,Desktop,0
701a5f9d-9057-4d7f-95f3-9752edd76edb,463.12,Tablet,0
4032059a-e16b-4615-8233-3cf9393f3a6f,199.43,Tablet,0
af5722ea-c3fd-4097-940f-95da60322878,327.91,Desktop,0
f0df6570-0d00-4b08-abb9-e3fefdbf835e,248.22,Mobile,0
9a2aad76-d03d-42a5-b593-c55699d39ceb,450.41,Mobile,0
f5a9569a-5ad8-4821-a2ba-d9e825cfd6b0,484.78,Desktop,0
f11d1f8d-eaaa-4ec3-abde-38f668bae7ff,306.1,Desktop,0
2a9e1d46-54e9-496f-8f5c-4e93a9ca858f,300.0,Tablet,0
00ae2bdb-b924-45e5-9e92-384ad82d4b28,57.39,Tablet,0
3a8ec60b-fdb5-4f8d-ac88-818a62d2fd6f,496.64,Mobile,0
fa7b2eae-3e07-41b8-9a91-d490d053049e,90.19,Tablet,0
6ad9d317-57e7-4248-a32b-0286d4098629,9436.61,Mobile,1
fdefbef6-fa7e-44ca-a9e8-a253653f5da7,335.67,Tablet,0
c649f17e-ee3b-4d22-89fb-6b7c9dc9a8b8,385.35,Tablet,0
4d01038d-d1a5-46b7-9b90-4fa6bf5ad7d1,196.06,Tablet,0
79c80d98-2928-4fff-9cd0-2f7055b4ac87,421.93,Mobile,0
dc5fa4bc-801f-4fc0-94ee-5ec6c162f1d7,90.89,Mobile,0
89045530-8086-4bf2-b700-6517d4db8acd,342.79,Desktop,0
e5c58b81-9cee-4b31-a030-b40f315bdc89,453.09,Mobile,0
b51d755d-87a1-4ac8-a8cd-8ee05bf67559,236.04,Mobile,0
2ea1ae05-d675-42e9-88de-28265395652e,481.78,Tablet,0
ba70b2df-933b-41d6-b619-f610f3f4bfd1,438.25,Tablet,0
06459670-963a-4a87-914c-6b96b1af06e5,129.15,Mobile,0
00910e05-351d-4ef1-9178-86c684c5cffb,392.84,Tablet,0
698a9a4f-7086-4d23-8b28-8f7421c5abe3,115.61,Tablet,0
6281f4d7-f53d-4de9-accc-9b350a41c9a5,494.77,Tablet,0
e8d2449e-1ad4-480e-9b9f-231c111b56e1,493.72,Mobile,0
814f210c-18b9-4926-b11a-06df54368cb8,177.46,Desktop,0
3429a474-2b55-4fa2-82ad-b3bf401687d8,144.08,Mobile,0
5973769b-0764-4422-ab61-c0faf7dd634b,400.89,Mobile,0
98e4cce6-8948-4a95-9f87-2f462099c9e7,60.58,Tablet,0
076ded07-81f5-48fb-93c7-a45199753019,179.38,Desktop,0
d247ccc5-a0aa-432f-838f-cb4e7b60ecdc,33.18,Desktop,0
86a34a0f-a977-4071-a595-94fe3719c14b,377.06,Mobile,0
fe5b02e5-ffc5-47d0-a8c3-b15d615588aa,347.55,Desktop,0
843f8aa0-5a36-4a49-9e27-b1e1cabc6db7,103.83,Desktop,0
51b11f03-c58c-43b3-bbf2-55f062596380,97.13,Desktop,0
d89f2d51-280f-4ac2-93e2-c92894d927b9,184.51,Tablet,0
824df1d0-37ed-4470-bab7-11707f14cae2,364.79,Mobile,0
e4375abb-6023-4f89-9cc7-1db5485a532d,172.67,Desktop,0
450c7382-47d8-4a96-988f-ebd2b106696f,203.84,Mobile,0
a6063865-aaec-4c46-9b7e-c6bb6d895777,234.37,Mobile,0
c706f151-1d80-46a3-8fd2-12ce10c2b3f0,271.91,Mobile,0
ab88c039-b0a7-4252-a37b-96b50a33f5bd,280.09,Tablet,0
00766d04-9338-4b58-af65-00be207ff382,495.33,Desktop,0
ed3074de-6c20-44b1-bf6b-1a3e8ef8e363,328.07,Desktop,0
e166e081-6a57-4d10-96f1-ccdb26e3e1f1,369.21,Tablet,0
27054221-428c-4196-b9f8-ddd76919094e,362.6,Tablet,0
b47a3081-9548-415b-96c1-ee5e6f037b0c,64.5,Desktop,0
e3098bea-12d4-4388-a58d-c5c2970de76e,87.59,Mobile,0
4e2abcc1-87c6-4565-bdb8-9043e50b3752,401.82,Mobile,0
fde3c36e-3e2d-41d5-913a-c85f4718f685,273.91,Tablet,0
ad56e5be-dcae-485c-90b9-33fe57434444,423.56,Tablet,0
52de0355-0cfe-498e-b991-1e8109abe1e0,246.19,Desktop,0
df99f743-5124-41af-b26f-59659871ef85,463.68,Desktop,0
42f99bf4-dd96-4e9f-b746-eeee2e2376eb,430.09,Mobile,0
4a34744c-c292-4c9b-9bab-a039f2f88d10,351.98,Mobile,0
c79ac8aa-1902-4575-a502-c3e92c6a5dc4,284.46,Tablet,0
822e15fa-2a74-4661-9f44-b44adb10da70,54.83,Mobile,0
dd9843ac-74ce-4126-9ab7-1e911fc29c9d,314.12,Desktop,0
303739dc-c43b-4e47-9136-7a5355ba627a,21.55,Tablet,0
6e35d0b6-08c0-406e-9123-32d31067b7e0,140.24,Tablet,0
17210b96-9998-498b-abe5-86fb51bae33a,97.66,Mobile,0
a19f6238-263c-4187-ac21-88f5a91b366d,388.4,Mobile,0
917ff9d6-405b-4a46-b922-698f045e4984,307.07,Mobile,0
d19c0b85-a703-4076-a015-18e9f39d14d6,378.75,Mobile,0
9524a53d-c0fd-4aea-a9fa-c429a6e9b65e,108.45,Mobile,0
eeee721f-f3ec-40ff-8bea-b9b3d47663eb,448.71,Desktop,0
761445b9-1c1f-47ed-bae6-8ec1adc57e26,53.48,Tablet,0
a513a22e-1cfa-4e13-ac23-ba45ea04e2cd,400.57,Tablet,0
c303964a-5892-42fc-ae1c-42260744b1fe,403.17,Mobile,0
9c07fc8c-2e01-4d5d-a348-8a83b98197e0,287.58,Mobile,0
b5de03ef-ad46-4645-ad91-fc20a685c304,343.02,Mobile,0
f3ccb6d5-0867-46f4-b3df-9324de543e5a,317.14,Desktop,0
2c70d432-4cdc-4ebb-8ea3-9cacde152d88,58.17,Tablet,0
d97d1285-5cba-4586-a219-6b0f1694724b,261.8,Mobile,0
2502feac-948b-44ed-96ad-27f46ed1e7ad,78.45,Desktop,0
30f185a3-7be5-4f5b-b1fe-710977a61100,398.16,Mobile,0
721b5c21-5764-46b2-95e7-a24564f0f084,360.71,Mobile,0
fe447da7-b3b8-4c2b-b386-b3bf4afe67c5,348.8,Desktop,0
d9330d20-1637-468a-8055-1f3c2d8872c2,272.73,Desktop,0
f8af4f70-456f-4f94-a0c9-bfe93eb2d7f3,31.74,Tablet,0
1e4c241b-7301-4dba-83c3-25cd206c642e,55.21,Mobile,0
26649745-ed0f-4dfe-8d9a-9f47758ce173,96.53,Tablet,0
9e1e0433-0dac-40e0-aa23-9102b242777b,136.13,Desktop,0
6b5c9023-3f38-493f-9df6-35fae06ea747,33.6,Desktop,0
247982cd-9d5f-4e10-bed2-117f9ad80899,98.28,Mobile,0
d12c6f00-1f0e-4e79-a7ea-d5c8a672ccc6,86.58,Desktop,0
5473bb64-ad06-4d60-91fc-2ba9a823b6e6,57.03,Desktop,0
2f9a3e03-645f-4897-b4cf-ecbc6b503e05,180.29,Desktop,0
e287d9ef-d03f-41e1-a2c6-1da93e0d1d19,304.54,Tablet,0
6f149971-99c4-4125-821e-2cde6290786e,413.83,Tablet,0
c6b36a12-2580-4ec0-bb3a-154abebb9fd9,9273.27,Mobile,1
8c6d0862-dc07-40c2-b789-a6bc2a478d2d,174.35,Tablet,0
e068232c-e1dd-45bf-a135-ba55b73671bd,411.65,Tablet,0
3ed6a3fa-d3a5-4a90-a54f-03dece81b61c,239.82,Desktop,0
08e9a854-d257-4005-a40f-0246c12589ff,188.96,Tablet,0
79642a99-e333-4c1d-bf46-a354773bfa73,76.64,Mobile,0
1333561a-c8da-477e-9d64-7686339bfd7d,388.35,Tablet,0
8a7ab69d-b5f7-4fa8-b7a5-33fdce92ba43,159.16,Mobile,0
f4249fae-216d-4d88-9576-7bc73945179c,137.1,Tablet,0
bb469693-3287-41c0-97e3-e9874ff5a3dd,279.26,Desktop,0
3ed0155c-6e39-415b-bfaf-d4ad0ae4e85c,111.46,Desktop,0
042e4818-8a46-43e7-9559-dc9f155357f9,482.52,Mobile,0
7feef845-9209-4af3-8f37-c7246a9db073,116.75,Mobile,0
d4da6741-0f1c-4ba8-8c11-9bc0f39c1353,459.09,Tablet,0
ee407e45-dabd-486f-9828-0458a680784d,5595.09,Mobile,1
c2fc487c-cf0f-4dc6-8a3a-f56c33ea0ade,267.5,Desktop,0
afceded2-35bd-44ff-913f-0a5fe3e30846,82.37,Desktop,0
26f4016f-2273-4fe0-80e4-7a9346aa4fc3,129.77,Mobile,0
5a13f73d-d97a-4eaf-8ef9-af1da917ee9e,277.99,Tablet,0
